y,x,delta,overlap_pct,psnr,ssim,mae,rmse
32,224,0,100.00000,99.99000,1.00000,0.00000,0.00000
32,1216,0,100.00000,99.99000,1.00000,0.00000,0.00000
64,224,0,100.00000,99.99000,1.00000,0.00000,0.00000
64,1056,0,100.00000,99.99000,1.00000,0.00000,0.00000
96,160,0,100.00000,99.99000,1.00000,0.00000,0.00000
128,1216,0,100.00000,99.99000,1.00000,0.00000,0.00000
160,256,0,100.00000,99.99000,1.00000,0.00000,0.00000
160,896,0,100.00000,99.99000,1.00000,0.00000,0.00000
288,1408,0,100.00000,99.99000,1.00000,0.00000,0.00000
320,160,0,100.00000,99.99000,1.00000,0.00000,0.00000
448,1152,0,100.00000,99.99000,1.00000,0.00000,0.00000
480,448,0,100.00000,99.99000,1.00000,0.00000,0.00000
512,832,0,100.00000,99.99000,1.00000,0.00000,0.00000
512,1088,0,100.00000,99.99000,1.00000,0.00000,0.00000
672,512,0,100.00000,99.99000,1.00000,0.00000,0.00000
704,1408,0,100.00000,99.99000,1.00000,0.00000,0.00000
832,32,0,100.00000,99.99000,1.00000,0.00000,0.00000
832,1248,0,100.00000,99.99000,1.00000,0.00000,0.00000
864,224,0,100.00000,99.99000,1.00000,0.00000,0.00000
896,1408,0,100.00000,99.99000,1.00000,0.00000,0.00000
928,160,0,100.00000,99.99000,1.00000,0.00000,0.00000
928,960,0,100.00000,99.99000,1.00000,0.00000,0.00000
928,1216,0,100.00000,99.99000,1.00000,0.00000,0.00000
1024,288,0,100.00000,99.99000,1.00000,0.00000,0.00000
1056,800,0,100.00000,99.99000,1.00000,0.00000,0.00000
1056,832,0,100.00000,99.99000,1.00000,0.00000,0.00000
1088,512,0,100.00000,99.99000,1.00000,0.00000,0.00000
1120,896,0,100.00000,99.99000,1.00000,0.00000,0.00000
1216,768,0,100.00000,99.99000,1.00000,0.00000,0.00000
1216,1120,0,100.00000,99.99000,1.00000,0.00000,0.00000
1280,832,0,100.00000,99.99000,1.00000,0.00000,0.00000
1344,1056,0,100.00000,99.99000,1.00000,0.00000,0.00000
1376,128,0,100.00000,99.99000,1.00000,0.00000,0.00000
1408,704,0,100.00000,99.99000,1.00000,0.00000,0.00000
1408,1216,0,100.00000,99.99000,1.00000,0.00000,0.00000
1440,448,0,100.00000,99.99000,1.00000,0.00000,0.00000
1440,1088,0,100.00000,99.99000,1.00000,0.00000,0.00000
1504,1248,0,100.00000,99.99000,1.00000,0.00000,0.00000
1568,288,0,100.00000,99.99000,1.00000,0.00000,0.00000
1600,1312,0,100.00000,99.99000,1.00000,0.00000,0.00000
32,224,3,90.62500,28.31338,0.84791,5.77647,9.79199
32,1216,3,90.62500,27.99591,0.84437,5.77476,10.15651
64,224,3,90.62500,27.76356,0.84538,6.02700,10.43187
64,1056,3,90.62500,30.07301,0.86485,4.92352,7.99632
96,160,3,90.62500,27.39223,0.82063,6.73225,10.88752
128,1216,3,90.62500,26.53158,0.84191,7.54396,12.02157
160,256,3,90.62500,29.84051,0.79770,5.35601,8.21324
160,896,3,90.62500,34.65795,0.89832,3.05259,4.71675
288,1408,3,90.62500,28.82537,0.80508,5.84521,9.23149
320,160,3,90.62500,30.55680,0.82514,4.85558,7.56311
448,1152,3,90.62500,29.52593,0.82415,5.56823,8.51616
480,448,3,90.62500,29.64807,0.82262,5.48955,8.39725
512,832,3,90.62500,32.89644,0.81109,4.21579,5.77721
512,1088,3,90.62500,32.47411,0.84747,4.17018,6.06505
672,512,3,90.62500,36.54965,0.92037,2.90350,3.79365
704,1408,3,90.62500,31.74415,0.80324,4.68975,6.59679
832,32,3,90.62500,32.08616,0.81817,4.42854,6.34208
832,1248,3,90.62500,27.86632,0.84614,6.54256,10.30918
864,224,3,90.62500,29.98551,0.86049,5.19397,8.07727
896,1408,3,90.62500,34.68778,0.86298,3.28675,4.70057
928,160,3,90.62500,27.98038,0.80418,6.67017,10.17469
928,960,3,90.62500,31.03060,0.85142,4.65128,7.16160
928,1216,3,90.62500,25.99575,0.78724,8.48749,12.78653
1024,288,3,90.62500,28.11942,0.84463,6.61035,10.01311
1056,800,3,90.62500,31.08190,0.85233,4.62137,7.11943
1056,832,3,90.62500,31.13120,0.79035,4.73314,7.07913
1088,512,3,90.62500,31.51469,0.79774,4.96214,6.77339
1120,896,3,90.62500,31.99781,0.80422,4.52439,6.40693
1216,768,3,90.62500,33.90387,0.85992,3.31219,5.14454
1216,1120,3,90.62500,25.67076,0.78826,8.71279,13.27401
1280,832,3,90.62500,33.83081,0.86193,3.46385,5.18800
1344,1056,3,90.62500,28.53450,0.84822,5.48535,9.54586
1376,128,3,90.62500,29.37229,0.80639,5.32874,8.66814
1408,704,3,90.62500,31.55269,0.81878,4.67992,6.74382
1408,1216,3,90.62500,27.43795,0.83430,6.51975,10.83035
1440,448,3,90.62500,31.13461,0.79987,4.93937,7.07636
1440,1088,3,90.62500,28.63701,0.85464,5.59500,9.43386
1504,1248,3,90.62500,33.93369,0.87643,3.45765,5.12691
1568,288,3,90.62500,27.64283,0.85126,6.48966,10.57788
1600,1312,3,90.62500,30.21022,0.87902,4.47672,7.87098
32,224,6,81.25000,27.17544,0.77964,6.96446,11.16267
32,1216,6,81.25000,27.89563,0.83761,5.95312,10.27446
64,224,6,81.25000,28.50124,0.84530,5.72514,9.58248
64,1056,6,81.25000,27.31960,0.77995,7.24510,10.97893
96,160,6,81.25000,26.56252,0.78106,7.85339,11.97882
128,1216,6,81.25000,25.18804,0.78146,9.22705,14.03261
160,256,6,81.25000,29.44069,0.76467,5.90742,8.60014
160,896,6,81.25000,32.35569,0.85996,4.13516,6.14831
288,1408,6,81.25000,26.70857,0.77307,7.80022,11.77909
320,160,6,81.25000,29.43856,0.78048,5.77377,8.60225
