y,x,delta,overlap_pct,psnr,ssim,mae,rmse
1184,1120,19,40.62500,28.89431,0.68344,6.93171,9.15850
1216,64,19,40.62500,28.77050,0.83610,7.57544,9.28999
1248,1120,19,40.62500,27.11180,0.64735,8.09007,11.24476
1312,1280,19,40.62500,24.88798,0.57678,11.26952,14.52584
1344,384,19,40.62500,30.43147,0.65765,5.77905,7.67302
1376,864,19,40.62500,23.11406,0.65557,11.79458,17.81710
1376,1376,19,40.62500,24.15709,0.46918,11.85801,15.80103
1408,640,19,40.62500,32.45358,0.77578,4.52673,6.07941
1408,1248,19,40.62500,27.06488,0.61189,8.27305,11.30567
1472,1344,19,40.62500,23.47477,0.58723,12.10337,17.09235
1536,352,19,40.62500,27.94542,0.63569,7.84812,10.21573
1568,1312,19,40.62500,27.99596,0.72674,7.10179,10.15645
1632,640,19,40.62500,30.84940,0.72394,5.47907,7.31257
32,192,22,31.25000,25.70777,0.59265,9.46891,13.21757
32,1152,22,31.25000,25.21985,0.52400,10.97944,13.98130
64,192,22,31.25000,29.74078,0.79894,5.50428,8.30809
64,992,22,31.25000,28.56090,0.64389,7.52226,9.51689
96,96,22,31.25000,26.21518,0.66608,7.94951,12.46756
128,1088,22,31.25000,24.00508,0.68703,13.50868,16.08000
160,160,22,31.25000,26.24142,0.55940,9.55984,12.42994
160,768,22,31.25000,20.12330,0.48105,18.74590,25.14058
288,1120,22,31.25000,27.52846,0.55120,8.27610,10.71809
288,1280,22,31.25000,26.06313,0.54351,9.88040,12.68773
448,736,22,31.25000,25.07985,0.62924,9.56342,14.20848
480,32,22,31.25000,22.49428,0.49794,14.05414,19.13489
512,384,22,31.25000,30.78672,0.79609,6.20056,7.36553
512,640,22,31.25000,24.82308,0.59286,10.58007,14.63478
640,1344,22,31.25000,26.79979,0.67915,8.72642,11.65603
704,768,22,31.25000,25.94509,0.82902,7.77836,12.86132
800,736,22,31.25000,20.56201,0.47893,17.70634,23.90231
832,512,22,31.25000,25.80980,0.66132,9.12729,13.06322
832,896,22,31.25000,20.89724,0.53447,16.82382,22.99737
896,640,22,31.25000,26.62267,0.58400,8.71446,11.89615
896,800,22,31.25000,27.33924,0.79080,6.76374,10.95414
928,160,22,31.25000,22.93867,0.49310,13.64987,18.18053
928,416,22,31.25000,23.95179,0.51482,11.45924,16.17896
992,800,22,31.25000,25.72330,0.64092,9.62878,13.19396
1024,1280,22,31.25000,21.05656,0.44264,17.29632,22.57939
1056,960,22,31.25000,26.71504,0.62558,9.00141,11.77032
1088,1312,22,31.25000,30.92892,0.73073,5.67391,7.24593
1184,1120,22,31.25000,28.70151,0.64598,6.87997,9.36407
1216,64,22,31.25000,30.30400,0.81681,5.41482,7.78647
1248,1120,22,31.25000,26.97092,0.61392,8.18380,11.42863
1312,1280,22,31.25000,24.15235,0.51999,12.18496,15.80966
1344,384,22,31.25000,29.74370,0.62045,6.26058,8.30530
1376,864,22,31.25000,22.16064,0.58623,14.08067,19.88419
1376,1376,22,31.25000,23.76668,0.42763,12.52522,16.52746
1408,640,22,31.25000,32.43281,0.77386,4.62752,6.09396
1408,1248,22,31.25000,27.50598,0.60484,7.83683,10.74586
1472,1344,22,31.25000,22.28276,0.45008,14.67321,19.60659
1536,352,22,31.25000,27.51383,0.58160,8.08063,10.73615
1568,1312,22,31.25000,26.80728,0.66275,8.48149,11.64598
1632,640,22,31.25000,29.97632,0.68102,6.13005,8.08582
32,192,26,18.75000,24.83188,0.51820,10.72646,14.61997
32,1152,26,18.75000,24.70726,0.48479,11.69873,14.83123
64,192,26,18.75000,27.73243,0.72856,6.72434,10.46933
64,992,26,18.75000,22.75234,0.50629,14.07073,18.57476
96,96,26,18.75000,24.85292,0.56124,9.17818,14.58458
128,1088,26,18.75000,23.81098,0.60530,13.64198,16.44338
