dist_px,mean_abs_diff,n
0,8.54087,880
1,8.37692,880
2,8.05534,800
3,8.19390,800
4,8.08812,800
5,7.91241,800
6,7.60579,720
7,7.49135,720
8,7.33498,720
9,7.02730,720
10,6.88053,720
11,6.78449,720
12,6.32400,640
13,6.31467,640
14,6.10237,640
15,6.05036,640
16,5.89177,640
17,5.79192,640
18,5.70929,640
19,5.67432,640
20,5.30593,560
21,5.22114,560
22,5.13893,560
23,5.06342,560
24,4.99440,560
25,4.95244,560
26,4.61218,480
27,4.52564,480
28,4.37336,480
29,4.34980,480
30,4.27668,480
31,4.21025,480
32,3.77972,400
33,3.70376,400
34,3.68667,400
35,3.61979,400
36,3.56158,400
37,3.56462,400
38,3.05363,320
39,3.03283,320
40,2.98583,320
41,2.97197,320
42,2.93529,320
43,2.92788,320
44,2.35609,240
45,2.33330,240
46,2.31216,240
47,2.29109,240
48,2.27384,240
49,2.25834,240
50,2.25352,240
51,2.23744,240
52,1.59931,160
53,1.57052,160
54,1.55798,160
55,1.59439,160
56,1.58887,160
57,1.58177,160
58,0.00000,80
59,0.00000,80
60,0.00000,80
61,0.00000,80
62,0.00000,80
63,0.00000,80
64,0.00000,0
65,0.00000,0
66,0.00000,0
67,0.00000,0
68,0.00000,0
69,0.00000,0
70,0.00000,0
71,0.00000,0
72,0.00000,0
73,0.00000,0
74,0.00000,0
75,0.00000,0
76,0.00000,0
77,0.00000,0
78,0.00000,0
79,0.00000,0
80,0.00000,0
81,0.00000,0
82,0.00000,0
83,0.00000,0
84,0.00000,0
85,0.00000,0
86,0.00000,0
87,0.00000,0
88,0.00000,0
89,0.00000,0
90,0.00000,0
91,0.00000,0
92,0.00000,0
93,0.00000,0
94,0.00000,0
95,0.00000,0
96,0.00000,0
97,0.00000,0
98,0.00000,0
99,0.00000,0
100,0.00000,0
101,0.00000,0
102,0.00000,0
103,0.00000,0
104,0.00000,0
105,0.00000,0
106,0.00000,0
107,0.00000,0
108,0.00000,0
109,0.00000,0
110,0.00000,0
111,0.00000,0
112,0.00000,0
113,0.00000,0
114,0.00000,0
115,0.00000,0
116,0.00000,0
117,0.00000,0
118,0.00000,0
119,0.00000,0
120,0.00000,0
121,0.00000,0
122,0.00000,0
123,0.00000,0
124,0.00000,0
125,0.00000,0
126,0.00000,0
127,0.00000,0
