dist_px,mean_abs_diff,n
0,10.05594,880
1,9.72761,880
2,9.34584,800
3,9.35079,800
4,9.16140,800
5,8.84563,800
6,8.51887,720
7,8.41687,720
8,8.15353,720
9,7.86054,720
10,7.61485,720
11,7.54478,720
12,7.06960,640
13,6.85482,640
14,6.70050,640
15,6.60110,640
16,6.50086,640
17,6.26280,640
18,6.13057,640
19,5.99570,640
20,5.57018,560
21,5.38876,560
22,5.29485,560
23,5.17407,560
24,5.04673,560
25,4.91437,560
26,4.47774,480
27,4.38138,480
28,4.31438,480
29,4.28888,480
30,4.19180,480
31,4.14529,480
32,3.68169,400
33,3.58048,400
34,3.56083,400
35,3.54576,400
36,3.44655,400
37,3.39687,400
38,2.90800,320
39,2.87364,320
40,2.86027,320
41,2.84235,320
42,2.80639,320
43,2.81791,320
44,2.22325,240
45,2.18640,240
46,2.13646,240
47,2.14697,240
48,2.10109,240
49,2.11106,240
50,2.06387,240
51,2.07368,240
52,1.40086,160
53,1.40307,160
54,1.38734,160
55,1.39911,160
56,1.39226,160
57,1.39522,160
58,0.00000,80
59,0.00000,80
60,0.00000,80
61,0.00000,80
62,0.00000,80
63,0.00000,80
64,0.00000,0
65,0.00000,0
66,0.00000,0
67,0.00000,0
68,0.00000,0
69,0.00000,0
70,0.00000,0
71,0.00000,0
72,0.00000,0
73,0.00000,0
74,0.00000,0
75,0.00000,0
76,0.00000,0
77,0.00000,0
78,0.00000,0
79,0.00000,0
80,0.00000,0
81,0.00000,0
82,0.00000,0
83,0.00000,0
84,0.00000,0
85,0.00000,0
86,0.00000,0
87,0.00000,0
88,0.00000,0
89,0.00000,0
90,0.00000,0
91,0.00000,0
92,0.00000,0
93,0.00000,0
94,0.00000,0
95,0.00000,0
96,0.00000,0
97,0.00000,0
98,0.00000,0
99,0.00000,0
100,0.00000,0
101,0.00000,0
102,0.00000,0
103,0.00000,0
104,0.00000,0
105,0.00000,0
106,0.00000,0
107,0.00000,0
108,0.00000,0
109,0.00000,0
110,0.00000,0
111,0.00000,0
112,0.00000,0
113,0.00000,0
114,0.00000,0
115,0.00000,0
116,0.00000,0
117,0.00000,0
118,0.00000,0
119,0.00000,0
120,0.00000,0
121,0.00000,0
122,0.00000,0
123,0.00000,0
124,0.00000,0
125,0.00000,0
126,0.00000,0
127,0.00000,0
