dist_px,mean_abs_diff,n
0,11.34783,880
1,10.92357,880
2,10.40783,800
3,10.58098,800
4,10.24553,800
5,10.06986,800
6,9.61427,720
7,9.15886,720
8,8.83168,720
9,8.64994,720
10,8.51395,720
11,8.41607,720
12,7.72499,640
13,7.60711,640
14,7.32229,640
15,7.19420,640
16,6.95534,640
17,6.81977,640
18,6.61647,640
19,6.46287,640
20,5.93532,560
21,5.80103,560
22,5.55738,560
23,5.43537,560
24,5.36200,560
25,5.19671,560
26,4.71925,480
27,4.57149,480
28,4.43544,480
29,4.38212,480
30,4.29268,480
31,4.15256,480
32,3.70014,400
33,3.66229,400
34,3.55072,400
35,3.47368,400
36,3.40236,400
37,3.34909,400
38,2.86122,320
39,2.76307,320
40,2.68341,320
41,2.68125,320
42,2.63102,320
43,2.63427,320
44,1.99061,240
45,1.95558,240
46,1.90394,240
47,1.88875,240
48,1.85232,240
49,1.84853,240
50,1.83127,240
51,1.79525,240
52,1.12560,160
53,1.12183,160
54,1.11945,160
55,1.11337,160
56,1.10233,160
57,1.12939,160
58,0.00000,80
59,0.00000,80
60,0.00000,80
61,0.00000,80
62,0.00000,80
63,0.00000,80
64,0.00000,0
65,0.00000,0
66,0.00000,0
67,0.00000,0
68,0.00000,0
69,0.00000,0
70,0.00000,0
71,0.00000,0
72,0.00000,0
73,0.00000,0
74,0.00000,0
75,0.00000,0
76,0.00000,0
77,0.00000,0
78,0.00000,0
79,0.00000,0
80,0.00000,0
81,0.00000,0
82,0.00000,0
83,0.00000,0
84,0.00000,0
85,0.00000,0
86,0.00000,0
87,0.00000,0
88,0.00000,0
89,0.00000,0
90,0.00000,0
91,0.00000,0
92,0.00000,0
93,0.00000,0
94,0.00000,0
95,0.00000,0
96,0.00000,0
97,0.00000,0
98,0.00000,0
99,0.00000,0
100,0.00000,0
101,0.00000,0
102,0.00000,0
103,0.00000,0
104,0.00000,0
105,0.00000,0
106,0.00000,0
107,0.00000,0
108,0.00000,0
109,0.00000,0
110,0.00000,0
111,0.00000,0
112,0.00000,0
113,0.00000,0
114,0.00000,0
115,0.00000,0
116,0.00000,0
117,0.00000,0
118,0.00000,0
119,0.00000,0
120,0.00000,0
121,0.00000,0
122,0.00000,0
123,0.00000,0
124,0.00000,0
125,0.00000,0
126,0.00000,0
127,0.00000,0
