dist_px,mean_abs_diff,n
0,11.43510,880
1,11.13235,880
2,10.66653,800
3,10.68232,800
4,10.46625,800
5,10.16085,800
6,9.63903,720
7,9.47446,720
8,9.23279,720
9,8.90050,720
10,8.61851,720
11,8.46405,720
12,7.74562,640
13,7.70809,640
14,7.51135,640
15,7.18382,640
16,6.93204,640
17,6.85498,640
18,6.64621,640
19,6.48344,640
20,5.99094,560
21,5.81537,560
22,5.67625,560
23,5.49366,560
24,5.29683,560
25,5.24539,560
26,4.71727,480
27,4.58003,480
28,4.48815,480
29,4.34628,480
30,4.27929,480
31,4.18785,480
32,3.67293,400
33,3.64591,400
34,3.60434,400
35,3.51114,400
36,3.41763,400
37,3.42242,400
38,2.86366,320
39,2.81568,320
40,2.74004,320
41,2.77580,320
42,2.73378,320
43,2.69895,320
44,2.07978,240
45,2.05150,240
46,2.06087,240
47,2.01805,240
48,2.00072,240
49,1.95811,240
50,1.95489,240
51,1.93051,240
52,1.25843,160
53,1.24620,160
54,1.22884,160
55,1.19409,160
56,1.23211,160
57,1.20771,160
58,0.00000,80
59,0.00000,80
60,0.00000,80
61,0.00000,80
62,0.00000,80
63,0.00000,80
64,0.00000,0
65,0.00000,0
66,0.00000,0
67,0.00000,0
68,0.00000,0
69,0.00000,0
70,0.00000,0
71,0.00000,0
72,0.00000,0
73,0.00000,0
74,0.00000,0
75,0.00000,0
76,0.00000,0
77,0.00000,0
78,0.00000,0
79,0.00000,0
80,0.00000,0
81,0.00000,0
82,0.00000,0
83,0.00000,0
84,0.00000,0
85,0.00000,0
86,0.00000,0
87,0.00000,0
88,0.00000,0
89,0.00000,0
90,0.00000,0
91,0.00000,0
92,0.00000,0
93,0.00000,0
94,0.00000,0
95,0.00000,0
96,0.00000,0
97,0.00000,0
98,0.00000,0
99,0.00000,0
100,0.00000,0
101,0.00000,0
102,0.00000,0
103,0.00000,0
104,0.00000,0
105,0.00000,0
106,0.00000,0
107,0.00000,0
108,0.00000,0
109,0.00000,0
110,0.00000,0
111,0.00000,0
112,0.00000,0
113,0.00000,0
114,0.00000,0
115,0.00000,0
116,0.00000,0
117,0.00000,0
118,0.00000,0
119,0.00000,0
120,0.00000,0
121,0.00000,0
122,0.00000,0
123,0.00000,0
124,0.00000,0
125,0.00000,0
126,0.00000,0
127,0.00000,0
