dist_px,mean_abs_diff,n
0,8.28243,880
1,8.12920,880
2,7.82594,800
3,7.76191,800
4,7.61048,800
5,7.58038,800
6,7.12974,720
7,6.97009,720
8,6.76699,720
9,6.67515,720
10,6.50134,720
11,6.44782,720
12,6.00395,640
13,5.89693,640
14,5.82345,640
15,5.76158,640
16,5.61706,640
17,5.52755,640
18,5.44091,640
19,5.33218,640
20,5.02639,560
21,4.98446,560
22,4.86692,560
23,4.80857,560
24,4.70421,560
25,4.68792,560
26,4.29170,480
27,4.23789,480
28,4.18959,480
29,4.14474,480
30,4.04924,480
31,3.95067,480
32,3.56223,400
33,3.52052,400
34,3.50511,400
35,3.41610,400
36,3.39636,400
37,3.33347,400
38,2.94770,320
39,2.95453,320
40,2.91242,320
41,2.89363,320
42,2.87398,320
43,2.84079,320
44,2.20271,240
45,2.17783,240
46,2.17086,240
47,2.15969,240
48,2.13855,240
49,2.15930,240
50,2.13685,240
51,2.10538,240
52,1.28310,160
53,1.29661,160
54,1.26344,160
55,1.27414,160
56,1.27127,160
57,1.27210,160
58,0.00000,80
59,0.00000,80
60,0.00000,80
61,0.00000,80
62,0.00000,80
63,0.00000,80
64,0.00000,0
65,0.00000,0
66,0.00000,0
67,0.00000,0
68,0.00000,0
69,0.00000,0
70,0.00000,0
71,0.00000,0
72,0.00000,0
73,0.00000,0
74,0.00000,0
75,0.00000,0
76,0.00000,0
77,0.00000,0
78,0.00000,0
79,0.00000,0
80,0.00000,0
81,0.00000,0
82,0.00000,0
83,0.00000,0
84,0.00000,0
85,0.00000,0
86,0.00000,0
87,0.00000,0
88,0.00000,0
89,0.00000,0
90,0.00000,0
91,0.00000,0
92,0.00000,0
93,0.00000,0
94,0.00000,0
95,0.00000,0
96,0.00000,0
97,0.00000,0
98,0.00000,0
99,0.00000,0
100,0.00000,0
101,0.00000,0
102,0.00000,0
103,0.00000,0
104,0.00000,0
105,0.00000,0
106,0.00000,0
107,0.00000,0
108,0.00000,0
109,0.00000,0
110,0.00000,0
111,0.00000,0
112,0.00000,0
113,0.00000,0
114,0.00000,0
115,0.00000,0
116,0.00000,0
117,0.00000,0
118,0.00000,0
119,0.00000,0
120,0.00000,0
121,0.00000,0
122,0.00000,0
123,0.00000,0
124,0.00000,0
125,0.00000,0
126,0.00000,0
127,0.00000,0
