dist_px,mean_abs_diff,n
0,10.73959,880
1,10.52988,880
2,10.23294,800
3,10.15230,800
4,9.91319,800
5,9.61222,800
6,9.24334,720
7,8.98865,720
8,8.84805,720
9,8.57885,720
10,8.32558,720
11,8.25840,720
12,7.69767,640
13,7.58150,640
14,7.32201,640
15,7.05998,640
16,7.04654,640
17,7.02262,640
18,6.92446,640
19,6.77559,640
20,6.17537,560
21,5.98726,560
22,5.91066,560
23,5.81615,560
24,5.64441,560
25,5.52561,560
26,5.07929,480
27,4.93273,480
28,4.82623,480
29,4.81799,480
30,4.74551,480
31,4.66386,480
32,4.11288,400
33,4.04927,400
34,4.04573,400
35,3.95562,400
36,3.96806,400
37,3.91275,400
38,3.32819,320
39,3.26761,320
40,3.23093,320
41,3.26665,320
42,3.28414,320
43,3.21353,320
44,2.51051,240
45,2.45469,240
46,2.42980,240
47,2.38563,240
48,2.35601,240
49,2.33171,240
50,2.34977,240
51,2.30568,240
52,1.66983,160
53,1.69138,160
54,1.71987,160
55,1.71187,160
56,1.68664,160
57,1.71298,160
58,0.00000,80
59,0.00000,80
60,0.00000,80
61,0.00000,80
62,0.00000,80
63,0.00000,80
64,0.00000,0
65,0.00000,0
66,0.00000,0
67,0.00000,0
68,0.00000,0
69,0.00000,0
70,0.00000,0
71,0.00000,0
72,0.00000,0
73,0.00000,0
74,0.00000,0
75,0.00000,0
76,0.00000,0
77,0.00000,0
78,0.00000,0
79,0.00000,0
80,0.00000,0
81,0.00000,0
82,0.00000,0
83,0.00000,0
84,0.00000,0
85,0.00000,0
86,0.00000,0
87,0.00000,0
88,0.00000,0
89,0.00000,0
90,0.00000,0
91,0.00000,0
92,0.00000,0
93,0.00000,0
94,0.00000,0
95,0.00000,0
96,0.00000,0
97,0.00000,0
98,0.00000,0
99,0.00000,0
100,0.00000,0
101,0.00000,0
102,0.00000,0
103,0.00000,0
104,0.00000,0
105,0.00000,0
106,0.00000,0
107,0.00000,0
108,0.00000,0
109,0.00000,0
110,0.00000,0
111,0.00000,0
112,0.00000,0
113,0.00000,0
114,0.00000,0
115,0.00000,0
116,0.00000,0
117,0.00000,0
118,0.00000,0
119,0.00000,0
120,0.00000,0
121,0.00000,0
122,0.00000,0
123,0.00000,0
124,0.00000,0
125,0.00000,0
126,0.00000,0
127,0.00000,0
