dist_px,mean_abs_diff,n
0,11.26268,880
1,10.81052,880
2,10.28327,800
3,10.47601,800
4,10.36147,800
5,9.83150,800
6,9.36878,720
7,9.35686,720
8,9.14150,720
9,8.63890,720
10,8.29535,720
11,8.22059,720
12,7.58726,640
13,7.47442,640
14,7.23241,640
15,7.11956,640
16,6.86482,640
17,6.63752,640
18,6.42282,640
19,6.27074,640
20,5.84546,560
21,5.69080,560
22,5.56357,560
23,5.38875,560
24,5.26278,560
25,5.09375,560
26,4.58448,480
27,4.48265,480
28,4.35946,480
29,4.26285,480
30,4.17124,480
31,4.11658,480
32,3.68600,400
33,3.57297,400
34,3.42238,400
35,3.39122,400
36,3.33320,400
37,3.23270,400
38,2.71378,320
39,2.67460,320
40,2.63028,320
41,2.57987,320
42,2.56374,320
43,2.55579,320
44,1.96484,240
45,1.95530,240
46,1.89454,240
47,1.85402,240
48,1.83825,240
49,1.78740,240
50,1.78236,240
51,1.77166,240
52,1.12806,160
53,1.10395,160
54,1.11711,160
55,1.11367,160
56,1.10964,160
57,1.11533,160
58,0.00000,80
59,0.00000,80
60,0.00000,80
61,0.00000,80
62,0.00000,80
63,0.00000,80
64,0.00000,0
65,0.00000,0
66,0.00000,0
67,0.00000,0
68,0.00000,0
69,0.00000,0
70,0.00000,0
71,0.00000,0
72,0.00000,0
73,0.00000,0
74,0.00000,0
75,0.00000,0
76,0.00000,0
77,0.00000,0
78,0.00000,0
79,0.00000,0
80,0.00000,0
81,0.00000,0
82,0.00000,0
83,0.00000,0
84,0.00000,0
85,0.00000,0
86,0.00000,0
87,0.00000,0
88,0.00000,0
89,0.00000,0
90,0.00000,0
91,0.00000,0
92,0.00000,0
93,0.00000,0
94,0.00000,0
95,0.00000,0
96,0.00000,0
97,0.00000,0
98,0.00000,0
99,0.00000,0
100,0.00000,0
101,0.00000,0
102,0.00000,0
103,0.00000,0
104,0.00000,0
105,0.00000,0
106,0.00000,0
107,0.00000,0
108,0.00000,0
109,0.00000,0
110,0.00000,0
111,0.00000,0
112,0.00000,0
113,0.00000,0
114,0.00000,0
115,0.00000,0
116,0.00000,0
117,0.00000,0
118,0.00000,0
119,0.00000,0
120,0.00000,0
121,0.00000,0
122,0.00000,0
123,0.00000,0
124,0.00000,0
125,0.00000,0
126,0.00000,0
127,0.00000,0
