dist_px,mean_abs_diff,n
0,9.27463,880
1,9.05630,880
2,8.65442,800
3,8.54670,800
4,8.37761,800
5,8.27106,800
6,7.84971,720
7,7.55544,720
8,7.41732,720
9,7.23561,720
10,7.01961,720
11,6.87606,720
12,6.37875,640
13,6.28665,640
14,6.24878,640
15,6.05605,640
16,5.80056,640
17,5.81455,640
18,5.63550,640
19,5.50520,640
20,5.09093,560
21,4.99146,560
22,4.85943,560
23,4.74320,560
24,4.64168,560
25,4.58583,560
26,4.18446,480
27,4.10063,480
28,4.02655,480
29,3.98359,480
30,3.88551,480
31,3.83138,480
32,3.48304,400
33,3.42586,400
34,3.37256,400
35,3.34257,400
36,3.31201,400
37,3.27658,400
38,2.83301,320
39,2.76677,320
40,2.76422,320
41,2.74109,320
42,2.73629,320
43,2.73293,320
44,2.18500,240
45,2.17743,240
46,2.16704,240
47,2.12218,240
48,2.11896,240
49,2.10581,240
50,2.11561,240
51,2.13637,240
52,1.38095,160
53,1.35036,160
54,1.36477,160
55,1.34436,160
56,1.30177,160
57,1.30916,160
58,0.00000,80
59,0.00000,80
60,0.00000,80
61,0.00000,80
62,0.00000,80
63,0.00000,80
64,0.00000,0
65,0.00000,0
66,0.00000,0
67,0.00000,0
68,0.00000,0
69,0.00000,0
70,0.00000,0
71,0.00000,0
72,0.00000,0
73,0.00000,0
74,0.00000,0
75,0.00000,0
76,0.00000,0
77,0.00000,0
78,0.00000,0
79,0.00000,0
80,0.00000,0
81,0.00000,0
82,0.00000,0
83,0.00000,0
84,0.00000,0
85,0.00000,0
86,0.00000,0
87,0.00000,0
88,0.00000,0
89,0.00000,0
90,0.00000,0
91,0.00000,0
92,0.00000,0
93,0.00000,0
94,0.00000,0
95,0.00000,0
96,0.00000,0
97,0.00000,0
98,0.00000,0
99,0.00000,0
100,0.00000,0
101,0.00000,0
102,0.00000,0
103,0.00000,0
104,0.00000,0
105,0.00000,0
106,0.00000,0
107,0.00000,0
108,0.00000,0
109,0.00000,0
110,0.00000,0
111,0.00000,0
112,0.00000,0
113,0.00000,0
114,0.00000,0
115,0.00000,0
116,0.00000,0
117,0.00000,0
118,0.00000,0
119,0.00000,0
120,0.00000,0
121,0.00000,0
122,0.00000,0
123,0.00000,0
124,0.00000,0
125,0.00000,0
126,0.00000,0
127,0.00000,0
