dist_px,mean_abs_diff,n
0,10.41133,880
1,10.15164,880
2,9.61419,800
3,9.54879,800
4,9.45347,800
5,9.26315,800
6,8.74611,720
7,8.55511,720
8,8.41797,720
9,8.14840,720
10,7.90107,720
11,7.76861,720
12,7.11399,640
13,6.90638,640
14,6.77729,640
15,6.61281,640
16,6.55058,640
17,6.42407,640
18,6.29505,640
19,6.17245,640
20,5.70670,560
21,5.56058,560
22,5.52122,560
23,5.35243,560
24,5.24498,560
25,5.13741,560
26,4.73507,480
27,4.63710,480
28,4.54402,480
29,4.48734,480
30,4.40631,480
31,4.26586,480
32,3.87209,400
33,3.86639,400
34,3.84345,400
35,3.74726,400
36,3.68943,400
37,3.69483,400
38,3.12550,320
39,3.15926,320
40,3.15284,320
41,3.08626,320
42,3.02787,320
43,2.99214,320
44,2.35398,240
45,2.35082,240
46,2.32978,240
47,2.31981,240
48,2.35402,240
49,2.32748,240
50,2.25861,240
51,2.23707,240
52,1.52901,160
53,1.54458,160
54,1.55132,160
55,1.50197,160
56,1.49084,160
57,1.46555,160
58,0.00000,80
59,0.00000,80
60,0.00000,80
61,0.00000,80
62,0.00000,80
63,0.00000,80
64,0.00000,0
65,0.00000,0
66,0.00000,0
67,0.00000,0
68,0.00000,0
69,0.00000,0
70,0.00000,0
71,0.00000,0
72,0.00000,0
73,0.00000,0
74,0.00000,0
75,0.00000,0
76,0.00000,0
77,0.00000,0
78,0.00000,0
79,0.00000,0
80,0.00000,0
81,0.00000,0
82,0.00000,0
83,0.00000,0
84,0.00000,0
85,0.00000,0
86,0.00000,0
87,0.00000,0
88,0.00000,0
89,0.00000,0
90,0.00000,0
91,0.00000,0
92,0.00000,0
93,0.00000,0
94,0.00000,0
95,0.00000,0
96,0.00000,0
97,0.00000,0
98,0.00000,0
99,0.00000,0
100,0.00000,0
101,0.00000,0
102,0.00000,0
103,0.00000,0
104,0.00000,0
105,0.00000,0
106,0.00000,0
107,0.00000,0
108,0.00000,0
109,0.00000,0
110,0.00000,0
111,0.00000,0
112,0.00000,0
113,0.00000,0
114,0.00000,0
115,0.00000,0
116,0.00000,0
117,0.00000,0
118,0.00000,0
119,0.00000,0
120,0.00000,0
121,0.00000,0
122,0.00000,0
123,0.00000,0
124,0.00000,0
125,0.00000,0
126,0.00000,0
127,0.00000,0
