dist_px,mean_abs_diff,n
0,8.73783,880
1,8.50135,880
2,8.09243,800
3,8.06418,800
4,7.95796,800
5,7.69993,800
6,7.33094,720
7,7.28600,720
8,7.09507,720
9,6.92054,720
10,6.67117,720
11,6.49532,720
12,6.07827,640
13,5.94335,640
14,5.85841,640
15,5.78987,640
16,5.52110,640
17,5.40143,640
18,5.29067,640
19,5.16462,640
20,4.74950,560
21,4.70810,560
22,4.62798,560
23,4.48868,560
24,4.40952,560
25,4.26930,560
26,3.82105,480
27,3.75946,480
28,3.66702,480
29,3.58052,480
30,3.53480,480
31,3.48720,480
32,3.10743,400
33,3.01667,400
34,2.96857,400
35,2.94717,400
36,2.90861,400
37,2.86579,400
38,2.39382,320
39,2.37829,320
40,2.35170,320
41,2.30804,320
42,2.26005,320
43,2.23208,320
44,1.71816,240
45,1.67795,240
46,1.67653,240
47,1.65843,240
48,1.64057,240
49,1.62744,240
50,1.62454,240
51,1.62606,240
52,0.99441,160
53,1.00010,160
54,0.97902,160
55,0.97707,160
56,0.98104,160
57,0.98440,160
58,0.00000,80
59,0.00000,80
60,0.00000,80
61,0.00000,80
62,0.00000,80
63,0.00000,80
64,0.00000,0
65,0.00000,0
66,0.00000,0
67,0.00000,0
68,0.00000,0
69,0.00000,0
70,0.00000,0
71,0.00000,0
72,0.00000,0
73,0.00000,0
74,0.00000,0
75,0.00000,0
76,0.00000,0
77,0.00000,0
78,0.00000,0
79,0.00000,0
80,0.00000,0
81,0.00000,0
82,0.00000,0
83,0.00000,0
84,0.00000,0
85,0.00000,0
86,0.00000,0
87,0.00000,0
88,0.00000,0
89,0.00000,0
90,0.00000,0
91,0.00000,0
92,0.00000,0
93,0.00000,0
94,0.00000,0
95,0.00000,0
96,0.00000,0
97,0.00000,0
98,0.00000,0
99,0.00000,0
100,0.00000,0
101,0.00000,0
102,0.00000,0
103,0.00000,0
104,0.00000,0
105,0.00000,0
106,0.00000,0
107,0.00000,0
108,0.00000,0
109,0.00000,0
110,0.00000,0
111,0.00000,0
112,0.00000,0
113,0.00000,0
114,0.00000,0
115,0.00000,0
116,0.00000,0
117,0.00000,0
118,0.00000,0
119,0.00000,0
120,0.00000,0
121,0.00000,0
122,0.00000,0
123,0.00000,0
124,0.00000,0
125,0.00000,0
126,0.00000,0
127,0.00000,0
