dist_px,mean_abs_diff,n
0,9.17394,880
1,8.92063,880
2,8.66603,800
3,8.68978,800
4,8.37743,800
5,8.19699,800
6,7.81278,720
7,7.70710,720
8,7.51692,720
9,7.32779,720
10,7.14648,720
11,6.96021,720
12,6.51455,640
13,6.43111,640
14,6.38921,640
15,6.29059,640
16,6.13531,640
17,6.04240,640
18,5.90767,640
19,5.87294,640
20,5.40946,560
21,5.32654,560
22,5.18143,560
23,5.11681,560
24,4.93242,560
25,4.89482,560
26,4.44325,480
27,4.41708,480
28,4.34484,480
29,4.31081,480
30,4.22071,480
31,4.18097,480
32,3.73454,400
33,3.66227,400
34,3.58235,400
35,3.56294,400
36,3.52590,400
37,3.49541,400
38,3.01334,320
39,3.00125,320
40,2.96988,320
41,2.98374,320
42,2.94957,320
43,2.88402,320
44,2.31116,240
45,2.27348,240
46,2.27440,240
47,2.28293,240
48,2.26890,240
49,2.23129,240
50,2.18864,240
51,2.20560,240
52,1.52199,160
53,1.54772,160
54,1.55764,160
55,1.52188,160
56,1.50629,160
57,1.51094,160
58,0.00000,80
59,0.00000,80
60,0.00000,80
61,0.00000,80
62,0.00000,80
63,0.00000,80
64,0.00000,0
65,0.00000,0
66,0.00000,0
67,0.00000,0
68,0.00000,0
69,0.00000,0
70,0.00000,0
71,0.00000,0
72,0.00000,0
73,0.00000,0
74,0.00000,0
75,0.00000,0
76,0.00000,0
77,0.00000,0
78,0.00000,0
79,0.00000,0
80,0.00000,0
81,0.00000,0
82,0.00000,0
83,0.00000,0
84,0.00000,0
85,0.00000,0
86,0.00000,0
87,0.00000,0
88,0.00000,0
89,0.00000,0
90,0.00000,0
91,0.00000,0
92,0.00000,0
93,0.00000,0
94,0.00000,0
95,0.00000,0
96,0.00000,0
97,0.00000,0
98,0.00000,0
99,0.00000,0
100,0.00000,0
101,0.00000,0
102,0.00000,0
103,0.00000,0
104,0.00000,0
105,0.00000,0
106,0.00000,0
107,0.00000,0
108,0.00000,0
109,0.00000,0
110,0.00000,0
111,0.00000,0
112,0.00000,0
113,0.00000,0
114,0.00000,0
115,0.00000,0
116,0.00000,0
117,0.00000,0
118,0.00000,0
119,0.00000,0
120,0.00000,0
121,0.00000,0
122,0.00000,0
123,0.00000,0
124,0.00000,0
125,0.00000,0
126,0.00000,0
127,0.00000,0
